ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,level,Code Group,Level 0 Group,Code,Mapping ID
da39a1cd-8987-4ddc-877d-afa5e6be0333,Attribute,6d668359-b6b4-45fc-b0c3-6dd3e1f68593,General public administration activities,,,,,,,,4,ISIC Rev 4,,8411,8411
25875ced-1f77-4626-95e8-d93fafe9031d,Attribute,6d668359-b6b4-45fc-b0c3-6dd3e1f68593,"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",,,,,,,,4,ISIC Rev 4,,8412,8412
a397d9e1-c89b-4755-bd10-25e78206a4b9,Attribute,6d668359-b6b4-45fc-b0c3-6dd3e1f68593,Regulation of and contribution to more efficient operation of businesses,,,,,,,,4,ISIC Rev 4,,8413,8413
cee08909-fbfc-48e6-a2bc-52045cdeecce,Group,e45ecb48-c557-4934-87a3-d8d420bd63c0,Provision of services to the community as a whole,,,,,,,,3,ISIC Rev 4,,842,842
e15e31ee-7407-4551-aca5-f118927d18c1,Attribute,cee08909-fbfc-48e6-a2bc-52045cdeecce,Foreign affairs,,,,,,,,4,ISIC Rev 4,,8421,8421
408b2402-2cb6-422b-a118-47e65a1857b8,Attribute,cee08909-fbfc-48e6-a2bc-52045cdeecce,Defence activities,,,,,,,,4,ISIC Rev 4,,8422,8422
6a8ed54a-27cd-42da-9211-b7d0b42d0a37,Attribute,cee08909-fbfc-48e6-a2bc-52045cdeecce,Public order and safety activities,,,,,,,,4,ISIC Rev 4,,8423,8423
3fc3183b-c025-4454-9625-20dcf9723162,Group,e45ecb48-c557-4934-87a3-d8d420bd63c0,Compulsory social security activities,,,,,,,,3,ISIC Rev 4,,843,843
e854e134-640e-4152-ad52-9d1faf732bdd,Attribute,3fc3183b-c025-4454-9625-20dcf9723162,Compulsory social security activities,,,,,,,,4,ISIC Rev 4,,8430,8430
bffbb791-f21e-46dd-902d-006eb6df250b,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,Education,,,,,,,,1,ISIC Rev 4,P,P,P
05d4f42c-2be8-4949-aab2-b20dc3ea5d57,Group,bffbb791-f21e-46dd-902d-006eb6df250b,Education,,,,,,,,2,ISIC Rev 4,P,85,85
79e0b705-1ac6-40c8-88db-85885e03a5a0,Group,05d4f42c-2be8-4949-aab2-b20dc3ea5d57,Pre-primary and primary education,,,,,,,,3,ISIC Rev 4,,851,851
378b2573-28fe-4870-969c-f23b88cb8d9d,Attribute,79e0b705-1ac6-40c8-88db-85885e03a5a0,Pre-primary and primary education,,,,,,,,4,ISIC Rev 4,,8510,8510
f1434f1f-4c12-414c-b57e-316629f4a655,Group,05d4f42c-2be8-4949-aab2-b20dc3ea5d57,Secondary education,,,,,,,,3,ISIC Rev 4,,852,852
60d8cfb6-c3a3-4fab-abf2-a2c1109a5d2e,Attribute,f1434f1f-4c12-414c-b57e-316629f4a655,General secondary education,,,,,,,,4,ISIC Rev 4,,8521,8521
3879e08b-f90d-4939-b3ac-062d700cf852,Attribute,f1434f1f-4c12-414c-b57e-316629f4a655,Technical and vocational secondary education,,,,,,,,4,ISIC Rev 4,,8522,8522
7c04fe2e-b488-4b8c-81c9-0d6454426381,Group,05d4f42c-2be8-4949-aab2-b20dc3ea5d57,Higher education,,,,,,,,3,ISIC Rev 4,,853,853
262ebd0c-98df-4abd-9213-13cd4f92db26,Attribute,7c04fe2e-b488-4b8c-81c9-0d6454426381,Higher education,,,,,,,,4,ISIC Rev 4,,8530,8530
00bbe665-1eee-40b9-82e5-def332c0ed95,Group,05d4f42c-2be8-4949-aab2-b20dc3ea5d57,Other education,,,,,,,,3,ISIC Rev 4,,854,854
dcacd275-c865-4e69-afff-854a1990480d,Attribute,00bbe665-1eee-40b9-82e5-def332c0ed95,Sports and recreation education,,,,,,,,4,ISIC Rev 4,,8541,8541
70e588ab-1e0d-4136-b6df-ec756869ed15,Attribute,00bbe665-1eee-40b9-82e5-def332c0ed95,Cultural education,,,,,,,,4,ISIC Rev 4,,8542,8542
398889d8-2f47-4f40-8512-abbe3bd61d8b,Attribute,00bbe665-1eee-40b9-82e5-def332c0ed95,Other education n.e.c.,,,,,,,,4,ISIC Rev 4,,8549,8549
479b693c-c654-4a52-8c61-fbf9eb8ef3cc,Group,05d4f42c-2be8-4949-aab2-b20dc3ea5d57,Educational support activities,,,,,,,,3,ISIC Rev 4,,855,855
0d9be40a-443c-482b-9a80-6332d6d884ce,Attribute,479b693c-c654-4a52-8c61-fbf9eb8ef3cc,Educational support activities,,,,,,,,4,ISIC Rev 4,,8550,8550
315acdeb-7b4b-48c7-aff0-7bc64f5a37d6,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,Human health and social work activities,,,,,,,,1,ISIC Rev 4,Q,Q,Q
de5ba353-9748-45b3-a55c-7232ff565ae3,Group,315acdeb-7b4b-48c7-aff0-7bc64f5a37d6,Human health activities,,,,,,,,2,ISIC Rev 4,Q,86,86
ced8a7bc-7a91-4130-9455-90858ac24748,Group,de5ba353-9748-45b3-a55c-7232ff565ae3,Hospital activities,,,,,,,,3,ISIC Rev 4,,861,861
eb7e2007-86f2-4b4a-9a20-79e971e569d2,Attribute,ced8a7bc-7a91-4130-9455-90858ac24748,Hospital activities,,,,,,,,4,ISIC Rev 4,,8610,8610
9cbfb120-867e-4199-977c-ad9710eac539,Group,de5ba353-9748-45b3-a55c-7232ff565ae3,Medical and dental practice activities,,,,,,,,3,ISIC Rev 4,,862,862
81fafa35-e3f0-418b-9986-ffca8cc2c818,Attribute,9cbfb120-867e-4199-977c-ad9710eac539,Medical and dental practice activities,,,,,,,,4,ISIC Rev 4,,8620,8620
bf540c3a-d7c0-4fc4-b944-42796ca92d93,Group,de5ba353-9748-45b3-a55c-7232ff565ae3,Other human health activities,,,,,,,,3,ISIC Rev 4,,869,869
32ec8718-acb3-4fb5-a31d-cd4be4e9eb2e,Attribute,bf540c3a-d7c0-4fc4-b944-42796ca92d93,Other human health activities,,,,,,,,4,ISIC Rev 4,,8690,8690
a7b8c4f6-a144-4a9e-b6b7-72c00e6b6ab9,Group,315acdeb-7b4b-48c7-aff0-7bc64f5a37d6,Residential care activities,,,,,,,,2,ISIC Rev 4,Q,87,87
cb7f3a22-b96e-4975-aa2e-5eec64796779,Group,a7b8c4f6-a144-4a9e-b6b7-72c00e6b6ab9,Residential nursing care facilities,,,,,,,,3,ISIC Rev 4,,871,871
cac3d5ac-fab8-466a-8350-e6f3c0fc6445,Attribute,cb7f3a22-b96e-4975-aa2e-5eec64796779,Residential nursing care facilities,,,,,,,,4,ISIC Rev 4,,8710,8710
a02b1698-3e34-495f-b05d-d9f6efe26fb2,Group,a7b8c4f6-a144-4a9e-b6b7-72c00e6b6ab9,"Residential care activities for mental retardation, mental health and substance abuse",,,,,,,,3,ISIC Rev 4,,872,872
b66a4d9a-60da-4b0e-9e40-ec3c6caa4a80,Attribute,a02b1698-3e34-495f-b05d-d9f6efe26fb2,"Residential care activities for mental retardation, mental health and substance abuse",,,,,,,,4,ISIC Rev 4,,8720,8720
8a91f3b9-019c-4527-bf30-46245ebb8fa7,Group,a7b8c4f6-a144-4a9e-b6b7-72c00e6b6ab9,Residential care activities for the elderly and disabled,,,,,,,,3,ISIC Rev 4,,873,873
d9af822f-f956-4f46-879d-390e8e96aaff,Attribute,8a91f3b9-019c-4527-bf30-46245ebb8fa7,Residential care activities for the elderly and disabled,,,,,,,,4,ISIC Rev 4,,8730,8730
56250e25-2c97-47a9-ba5d-d3c5efbdaa0d,Group,a7b8c4f6-a144-4a9e-b6b7-72c00e6b6ab9,Other residential care activities,,,,,,,,3,ISIC Rev 4,,879,879
6819a6d3-013d-41b0-9ef1-3b3daaf96ad5,Attribute,56250e25-2c97-47a9-ba5d-d3c5efbdaa0d,Other residential care activities,,,,,,,,4,ISIC Rev 4,,8790,8790
450bba66-40e8-4016-b9a5-701004f81f64,Group,315acdeb-7b4b-48c7-aff0-7bc64f5a37d6,Social work activities without accommodation,,,,,,,,2,ISIC Rev 4,Q,88,88
62743309-cdf6-4567-9d02-f0f7fa678cd1,Group,450bba66-40e8-4016-b9a5-701004f81f64,Social work activities without accommodation for the elderly and disabled,,,,,,,,3,ISIC Rev 4,,881,881
409928c2-046a-476a-b26c-de47415bee55,Attribute,62743309-cdf6-4567-9d02-f0f7fa678cd1,Social work activities without accommodation for the elderly and disabled,,,,,,,,4,ISIC Rev 4,,8810,8810
951fbc5b-9f5a-4b9f-a9a5-753ddb89407f,Group,450bba66-40e8-4016-b9a5-701004f81f64,Other social work activities without accommodation,,,,,,,,3,ISIC Rev 4,,889,889
1a87c3cc-9426-4a4a-8c46-7c240cf82c2c,Attribute,951fbc5b-9f5a-4b9f-a9a5-753ddb89407f,Other social work activities without accommodation,,,,,,,,4,ISIC Rev 4,,8890,8890
17950d57-7764-4e47-8a1f-76a02303d4c6,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,"Arts, entertainment and recreation",,,,,,,,1,ISIC Rev 4,R,R,R
b9098b38-a5fc-4371-b26b-437dee845290,Group,17950d57-7764-4e47-8a1f-76a02303d4c6,"Creative, arts and entertainment activities",,,,,,,,2,ISIC Rev 4,R,90,90
1816d622-b31e-4aae-9123-133d8903cfe1,Group,b9098b38-a5fc-4371-b26b-437dee845290,"Creative, arts and entertainment activities",,,,,,,,3,ISIC Rev 4,,900,900
324f6e90-4aa6-4631-94c7-86f1b98c8bb6,Attribute,1816d622-b31e-4aae-9123-133d8903cfe1,"Creative, arts and entertainment activities",,,,,,,,4,ISIC Rev 4,,9000,9000
a935de44-3a79-48a7-9c49-af20d586ebfa,Group,17950d57-7764-4e47-8a1f-76a02303d4c6,"Libraries, archives, museums and other cultural activities",,,,,,,,2,ISIC Rev 4,R,91,91
9b492776-adf3-4a69-915a-962a4b6d7d78,Group,a935de44-3a79-48a7-9c49-af20d586ebfa,"Libraries, archives, museums and other cultural activities",,,,,,,,3,ISIC Rev 4,,910,910
e7aa8845-4fec-452f-90b1-87ddb4057798,Attribute,9b492776-adf3-4a69-915a-962a4b6d7d78,Library and archives activities,,,,,,,,4,ISIC Rev 4,,9101,9101
77a31ef1-2cb6-40d1-b062-18d5f0bb747d,Attribute,9b492776-adf3-4a69-915a-962a4b6d7d78,Museums activities and operation of historical sites and buildings,,,,,,,,4,ISIC Rev 4,,9102,9102
fe0f5db7-0cca-4698-9a4b-379b647b32b8,Attribute,9b492776-adf3-4a69-915a-962a4b6d7d78,Botanical and zoological gardens and nature reserves activities,,,,,,,,4,ISIC Rev 4,,9103,9103
a4b1e55c-1a52-44f2-86d7-56fe69b0b7c2,Group,17950d57-7764-4e47-8a1f-76a02303d4c6,Gambling and betting activities,,,,,,,,2,ISIC Rev 4,R,92,92
71f82478-5feb-45dc-ae5c-8a8081d34309,Group,a4b1e55c-1a52-44f2-86d7-56fe69b0b7c2,Gambling and betting activities,,,,,,,,3,ISIC Rev 4,,920,920
30a6fe49-5016-4553-a027-faa990bf4edc,Attribute,71f82478-5feb-45dc-ae5c-8a8081d34309,Gambling and betting activities,,,,,,,,4,ISIC Rev 4,,9200,9200
aabd6187-d401-44ed-bd06-db23de0548a9,Group,17950d57-7764-4e47-8a1f-76a02303d4c6,Sports activities and amusement and recreation activities,,,,,,,,2,ISIC Rev 4,R,93,93
576a3951-de26-4887-ad9f-958ffb3693a5,Group,aabd6187-d401-44ed-bd06-db23de0548a9,Sports activities,,,,,,,,3,ISIC Rev 4,,931,931
2712cb04-4eaf-4ad1-b57b-15f4ca2d2083,Attribute,576a3951-de26-4887-ad9f-958ffb3693a5,Operation of sports facilities,,,,,,,,4,ISIC Rev 4,,9311,9311
35031da9-0af6-4ff2-aac5-b301637707d5,Attribute,576a3951-de26-4887-ad9f-958ffb3693a5,Activities of sports clubs,,,,,,,,4,ISIC Rev 4,,9312,9312
2b0b88e8-6e62-45e5-aa23-5e7198c41fca,Attribute,576a3951-de26-4887-ad9f-958ffb3693a5,Other sports activities,,,,,,,,4,ISIC Rev 4,,9319,9319
b4a406b8-10dd-4c72-a46d-b0c9f06954d5,Group,aabd6187-d401-44ed-bd06-db23de0548a9,Other amusement and recreation activities,,,,,,,,3,ISIC Rev 4,,932,932
30dc28e2-561b-4e23-b350-2a529ab67976,Attribute,b4a406b8-10dd-4c72-a46d-b0c9f06954d5,Activities of amusement parks and theme parks,,,,,,,,4,ISIC Rev 4,,9321,9321
ee18b2c2-dc63-4095-9d7f-08d7b4f8321c,Attribute,b4a406b8-10dd-4c72-a46d-b0c9f06954d5,Other amusement and recreation activities n.e.c.,,,,,,,,4,ISIC Rev 4,,9329,9329
00b8a2cd-8b19-41be-b71a-6ce4c7594c11,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,Other service activities,,,,,,,,1,ISIC Rev 4,S,S,S
9f877215-d1dd-40ec-9206-2aaf39945336,Group,00b8a2cd-8b19-41be-b71a-6ce4c7594c11,Activities of membership organizations,,,,,,,,2,ISIC Rev 4,S,94,94
413a195d-6284-4302-a271-b7507b5e13ef,Group,9f877215-d1dd-40ec-9206-2aaf39945336,"Activities of business, employers and professional membership organizations",,,,,,,,3,ISIC Rev 4,,941,941
2e12fd67-2e17-467f-b731-d68a970ccb9a,Attribute,413a195d-6284-4302-a271-b7507b5e13ef,Activities of business and employers membership organizations,,,,,,,,4,ISIC Rev 4,,9411,9411
4b63df25-a36a-48c5-95ab-e01edf14f9a6,Attribute,413a195d-6284-4302-a271-b7507b5e13ef,Activities of professional membership organizations,,,,,,,,4,ISIC Rev 4,,9412,9412
3c3d4ea1-0d50-48d0-9e07-bdc25fb95b7c,Group,9f877215-d1dd-40ec-9206-2aaf39945336,Activities of trade unions,,,,,,,,3,ISIC Rev 4,,942,942
4cf3fe04-041a-446b-ae18-f39bf661c654,Attribute,3c3d4ea1-0d50-48d0-9e07-bdc25fb95b7c,Activities of trade unions,,,,,,,,4,ISIC Rev 4,,9420,9420
fba82723-aacc-43b6-b377-460ef3e4fa43,Group,9f877215-d1dd-40ec-9206-2aaf39945336,Activities of other membership organizations,,,,,,,,3,ISIC Rev 4,,949,949
e9e762c9-136c-43df-a51b-acc63a4870f4,Attribute,fba82723-aacc-43b6-b377-460ef3e4fa43,Activities of religious organizations,,,,,,,,4,ISIC Rev 4,,9491,9491
9801a225-29ec-4a7b-823e-f3143478d408,Attribute,fba82723-aacc-43b6-b377-460ef3e4fa43,Activities of political organizations,,,,,,,,4,ISIC Rev 4,,9492,9492
ac5f5a34-f668-4ba3-9932-69dacd562792,Attribute,fba82723-aacc-43b6-b377-460ef3e4fa43,Activities of other membership organizations n.e.c.,,,,,,,,4,ISIC Rev 4,,9499,9499
d42bc82c-2b87-4d67-b3e2-1af7343add67,Group,00b8a2cd-8b19-41be-b71a-6ce4c7594c11,Repair of computers and personal and household goods,,,,,,,,2,ISIC Rev 4,S,95,95
6dcf0f4e-923b-4bf4-8393-492f90e84b54,Group,d42bc82c-2b87-4d67-b3e2-1af7343add67,Repair of computers and communication equipment,,,,,,,,3,ISIC Rev 4,,951,951
013c1b70-81b2-43f7-b5c6-a704799e94c1,Attribute,6dcf0f4e-923b-4bf4-8393-492f90e84b54,Repair of computers and peripheral equipment,,,,,,,,4,ISIC Rev 4,,9511,9511
6a77efae-418f-448a-9940-514f31d440a5,Attribute,6dcf0f4e-923b-4bf4-8393-492f90e84b54,Repair of communication equipment,,,,,,,,4,ISIC Rev 4,,9512,9512
49474cc2-b5b0-456c-8ead-084af483711d,Group,d42bc82c-2b87-4d67-b3e2-1af7343add67,Repair of personal and household goods,,,,,,,,3,ISIC Rev 4,,952,952
1561aea1-8f35-4240-a645-d4054e0b72b5,Attribute,49474cc2-b5b0-456c-8ead-084af483711d,Repair of consumer electronics,,,,,,,,4,ISIC Rev 4,,9521,9521
c4796c18-7acd-4c7f-9dba-9557047fa51a,Attribute,49474cc2-b5b0-456c-8ead-084af483711d,Repair of household appliances and home and garden equipment,,,,,,,,4,ISIC Rev 4,,9522,9522
4bb96baa-19e7-406a-8e00-f91423c204c8,Attribute,49474cc2-b5b0-456c-8ead-084af483711d,Repair of footwear and leather goods,,,,,,,,4,ISIC Rev 4,,9523,9523
a9934056-16a4-4c84-b6c8-c1c5dff24286,Attribute,49474cc2-b5b0-456c-8ead-084af483711d,Repair of furniture and home furnishings,,,,,,,,4,ISIC Rev 4,,9524,9524
011faa4e-0dc1-42d0-8578-fe004e811392,Attribute,49474cc2-b5b0-456c-8ead-084af483711d,Repair of other personal and household goods,,,,,,,,4,ISIC Rev 4,,9529,9529
4af689fe-cc74-4487-994c-fc85cdbdace5,Group,00b8a2cd-8b19-41be-b71a-6ce4c7594c11,Other personal service activities,,,,,,,,2,ISIC Rev 4,S,96,96
441e1980-e830-405f-8a61-4144c58d198f,Group,4af689fe-cc74-4487-994c-fc85cdbdace5,Other personal service activities,,,,,,,,3,ISIC Rev 4,,960,960
b76f264d-34f5-4211-9eb4-fc5d21491609,Attribute,441e1980-e830-405f-8a61-4144c58d198f,Washing and (dry-) cleaning of textile and fur products,,,,,,,,4,ISIC Rev 4,,9601,9601
ac03ec86-66f9-4b3b-a846-ba63a0600812,Attribute,441e1980-e830-405f-8a61-4144c58d198f,Hairdressing and other beauty treatment,,,,,,,,4,ISIC Rev 4,,9602,9602
fc26a6a2-e220-4a5d-8be3-f8be5cd92346,Attribute,441e1980-e830-405f-8a61-4144c58d198f,Funeral and related activities,,,,,,,,4,ISIC Rev 4,,9603,9603
dd0d68ad-87ba-427b-9574-2c67afcccd26,Attribute,441e1980-e830-405f-8a61-4144c58d198f,Other personal service activities n.e.c.,,,,,,,,4,ISIC Rev 4,,9609,9609
a1084ab2-7f71-466e-b8dc-142dee77ff4d,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,,,,,,,,1,ISIC Rev 4,T,T,T
20a798f8-ee6c-4859-84bd-a2430cda66b1,Group,a1084ab2-7f71-466e-b8dc-142dee77ff4d,Activities of households as employers of domestic personnel,,,,,,,,2,ISIC Rev 4,T,97,97
6070b072-fea0-4275-9e3b-c68e4842973d,Group,20a798f8-ee6c-4859-84bd-a2430cda66b1,Activities of households as employers of domestic personnel,,,,,,,,3,ISIC Rev 4,,970,970
6bc79510-bf1b-40ca-a69d-ea953f569d60,Attribute,6070b072-fea0-4275-9e3b-c68e4842973d,Activities of households as employers of domestic personnel,,,,,,,,4,ISIC Rev 4,,9700,9700
b9f6583d-d8f5-49d5-b05f-78dc12c03b8a,Group,a1084ab2-7f71-466e-b8dc-142dee77ff4d,Undifferentiated goods- and services-producing activities of private households for own use,,,,,,,,2,ISIC Rev 4,T,98,98
ad0e4bc2-e74d-428b-9375-ff5311f2c4e4,Group,b9f6583d-d8f5-49d5-b05f-78dc12c03b8a,Undifferentiated goods-producing activities of private households for own use,,,,,,,,3,ISIC Rev 4,,981,981
6833586c-aa4a-448b-b0ba-fcd3d156969b,Attribute,ad0e4bc2-e74d-428b-9375-ff5311f2c4e4,Undifferentiated goods-producing activities of private households for own use,,,,,,,,4,ISIC Rev 4,,9810,9810
123d5d03-35db-4d63-b915-f2a66e73b6f3,Group,b9f6583d-d8f5-49d5-b05f-78dc12c03b8a,Undifferentiated service-producing activities of private households for own use,,,,,,,,3,ISIC Rev 4,,982,982
4f9453fa-8f36-46ac-aff3-8857b565581f,Attribute,123d5d03-35db-4d63-b915-f2a66e73b6f3,Undifferentiated service-producing activities of private households for own use,,,,,,,,4,ISIC Rev 4,,9820,9820
5d41f51e-ed19-4374-96a8-3b0fd35691a0,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,Activities of extraterritorial organizations and bodies,,,,,,,,1,ISIC Rev 4,U,U,U
e8defa6d-13f0-4383-ac21-fe1326e2311e,Group,5d41f51e-ed19-4374-96a8-3b0fd35691a0,Activities of extraterritorial organizations and bodies,,,,,,,,2,ISIC Rev 4,U,99,99
4e1d2553-4d3f-4e0f-995e-17d4d115bd35,Group,e8defa6d-13f0-4383-ac21-fe1326e2311e,Activities of extraterritorial organizations and bodies,,,,,,,,3,ISIC Rev 4,,990,990
35449654-9718-4b8c-8615-87640bc2dafc,Attribute,4e1d2553-4d3f-4e0f-995e-17d4d115bd35,Activities of extraterritorial organizations and bodies,,,,,,,,4,ISIC Rev 4,,9900,9900
