ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,NACE Code (EU Taxonomy Format),EU Taxonomy Activity Code,Description,Criteria,NACE Codes
4655e45f-08a7-4c75-a390-cbdb6c8127a9,Attribute,afd8b5ff-1eae-43d5-802a-0e684b331d1a,1.03- 4(c),,,,,,,,,,"Forest management as defined by national law. Where national law does not contain such a definition, forest management corresponds to any economic activity resulting from a system applicable to a forest that influences the ecological, economic or social functions of the forest","are consistent with local, sectoral, regional or national adaptation plans and strategies;",A2
167f0e77-4379-444a-ab91-676c3cb76beb,Attribute,afd8b5ff-1eae-43d5-802a-0e684b331d1a,1.03- 4(d),,,,,,,,,,"Forest management as defined by national law. Where national law does not contain such a definition, forest management corresponds to any economic activity resulting from a system applicable to a forest that influences the ecological, economic or social functions of the forest",are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,A2
fc458de2-0d8d-4eba-958d-96d53c80f263,Attribute,afd8b5ff-1eae-43d5-802a-0e684b331d1a,1.03- 4(e),,,,,,,,,,"Forest management as defined by national law. Where national law does not contain such a definition, forest management corresponds to any economic activity resulting from a system applicable to a forest that influences the ecological, economic or social functions of the forest","where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.",A2
74ec6968-750f-4dc1-8f16-e6177e1a2ad9,Attribute,afd8b5ff-1eae-43d5-802a-0e684b331d1a,1.03- 5(a),,,,,,,,,,"Forest management as defined by national law. Where national law does not contain such a definition, forest management corresponds to any economic activity resulting from a system applicable to a forest that influences the ecological, economic or social functions of the forest","increasing the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;",A2
e4036def-9351-43dd-98ed-1a0a2580d688,Attribute,afd8b5ff-1eae-43d5-802a-0e684b331d1a,1.03 - 5(b),,,,,,,,,,"Forest management as defined by national law. Where national law does not contain such a definition, forest management corresponds to any economic activity resulting from a system applicable to a forest that influences the ecological, economic or social functions of the forest","contributing to adaptation efforts of other people, of nature, of cultural heritage, of assets and of other economic activities.",A2
81dc0263-08dd-45fe-b3bf-3fef66223f35,Object,a7008258-b636-4b8d-a3d2-4d0997dc9046,Conservation forestry,ccaa5bd4-29cc-47d4-a134-4b975e3635ef,,,,,,,A2,1.4,,,
e2fcd6a3-f5eb-4f99-ad8f-b11a3580f84f,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04 - 1,,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,A2
61dd4c95-5c06-431b-87c7-c417c7ceddc7,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04- 2(a),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,A2
77304043-082a-4c11-9d53-caa220c4259b,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04- 2(b),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,"where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;",A2
cb2b627c-fb5c-4d42-960c-7fa7fcb69963,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04- 2(c),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,an assessment of adaptation solutions that can reduce the identified physical climate risk.,A2
d0d1737a-6399-40a4-b0d8-8feed76cc741,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04- 3,,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,"The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.",A2
7e86fae0-54bf-47b5-821d-d5470738e575,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04-  4(a),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,"do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;",A2
e8a9ebde-87e1-42d1-b505-53187965200c,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04- 4(b),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,A2
2201539f-8be2-4985-8c11-6edadad98d62,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04- 4(c),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,"are consistent with local, sectoral, regional or national adaptation plans and strategies;",A2
a55b829e-f5dd-453b-8448-7705cf6afa23,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04- 4(d),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,A2
2603fd0d-f321-463b-ad67-a3f02108c563,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04- 4(e),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,"where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.",A2
6188f004-0832-4518-b84f-a68c98902e6d,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04- 5(a),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,"increasing the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;",A2
eb6c0fb0-3a08-4e1b-bc96-9c1b1ffa1aae,Attribute,81dc0263-08dd-45fe-b3bf-3fef66223f35,1.04 - 5(b),,,,,,,,,,Forest management activities with the objective of preserving one or more habitats or species,"contributing to adaptation efforts of other people, of nature, of cultural heritage, of assets and of other economic activities.",A2
ca938d84-c1ba-4113-8fc7-6f8f580b2660,Layer,,Environmental Protection Restoration Activities,,,,,,,,,,,,
3cd1176d-1e68-4af5-a43d-74356adbd325,Object,ca938d84-c1ba-4113-8fc7-6f8f580b2660,Restoration of wetlands,,,,,,,,,2.1,,,
f4142e94-8cf7-4af5-9613-dfe785fd14f0,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 1.1,,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland","The area is covered by a restoration plan, which is consistent with the Ramsar Convention’s principles and guidelines on wetland restoration ( 69 ), until the area is classified as a wetland and is covered by a wetland management plan, consistent with the Ramsar Convention’s guidelines for management planning for Ramsar sites and other wetlands ( 70 ). For peatlands, the restoration plan follows the recommendations contained in relevant resolutions of the Ramsar Convention, including the resolution XIII/13.",
2c85bfc2-ce81-4632-af11-eaf3af8a4184,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 1.2,,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland","The restoration plan contains careful consideration of local hydrological and pedological conditions, including the dynamics of soil saturation and the change of aerobic and anaerobic conditions",
7c8bc3e8-cd69-4dfb-bf46-474e25f42fc2,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 1.3,,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland",All wetland management relevant DNSH criteria are addressed in the restoration plan.,
a8fcc059-679f-461a-a019-e5f15c744757,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 1.4,,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland","The restoration plan provides for monitoring which ensures the correctness of the information contained in the plan, in particular as regards the data relating to the involved area.",
da88df5d-3afa-421d-a000-c77ce8f13660,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 2.1,,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland","The activity complies with the following criteria: (a) the climate benefit analysis demonstrates that the net balance of GHG emissions and removals generated by the activity over a period of 30 years after the beginning of the activity is lower than a baseline, corresponding to the balance of GHG emissions and removals over a period of 30 years starting at the beginning of the activity, associated to the business-as-usual practices that would have occurred on the involved area in the absence of the activity; (b) the projected long-term average net GHG balance of the activity is lower than the long-term average GHG balance projected for the baseline, referred to in point 2.2, where long term corresponds to 100 years",
a56d7c02-e830-4c57-b616-81067e2fb413,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 2.2(a),,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland","the analysis is consistent with the 2019 Refinement to the 2006 IPCC Guidelines for National Greenhouse Gas Inventories ( 71 ). In particular, if the wetland definition used in that analysis differs from the wetland definition used in the national GHG inventory, the analysis includes an identification of the different land categories covered by the involved area. The climate benefit analysis is based on transparent, accurate, consistent, complete and comparable information, covers all carbon pools impacted by the activity, including above-ground biomass, below-ground biomass, deadwood, litter and soil, relies on the most conservative assumptions for calculations and includes appropriate considerations about the risks of non- permanence and reversals of carbon sequestration, the risk of saturation and the risk of leakage. For coastal wetlands, climate benefit analysis considers projections of expected relative sea level rise and the potential that the wetlands will migrate;",
5b8564ed-3145-46ac-83bb-6768b103a660,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 2.2(b),,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland","the business-as-usual practices, including harvesting practices, are one of the following: (i) the management practices as documented before the start of the activity, if any; (ii) the most recent business-as-usual practices prior to the start of the activity.",
aec075cc-fb93-47d0-8322-39055a8c631f,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 2.2(c),,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland",the resolution of the analysis is proportionate to the size of the area concerned and values specific to the area concerned are use,
5aadb614-e40a-4f47-9100-4d6c9c96a345,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 2.2(d),,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland","emissions and removals that occur due to natural disturbances, such as pests and diseases infestations, fires, wind, storm damages, that impact the area and cause underperformance do not result in non-compliance with the criteria of Regulation (EU) 2020/852, provided that the climate benefit analysis is consistent with the 2019 Refinement to the 2006 IPCC Guidelines for National Greenhouse Gas Inventories regarding emissions and removals due to natural disturbances.",
976d9274-e493-4255-95bd-48655d7edd90,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 4.1,,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland","In accordance with national law, the wetland status of the area in which the activity takes place is guaranteed by one of the following measures: (a) the area is designated to be retained as wetland and may not be converted to other land use; (b) the area is classified as a protected area; (c) the area is the subject of any legal or contractual guarantee ensuring that it will remain a wetland",
e179bc10-c77a-4b02-acba-2293b3412237,Attribute,3cd1176d-1e68-4af5-a43d-74356adbd325,2.01 - 4.2,,,,,,,,,,"Restoration of wetlands refers to economic activities that promote a return to original conditions of wetlands and economic activities that improve wetland functions without necessarily promoting a return to pre-disturbance conditions, with wetlands meaning land matching the international definition of wetland","In accordance with the national law, the operator of the activity commits that future updates to the restoration plan, beyond the activity that is financed, will continue to seek the climate benefits as determined in point 2. Besides, the operator of the activity commits to compensate any reduction in the climate benefit determined in point 2 with an equivalent climate benefit resulting from the conduct of an activity that corresponds to one of the environmental protection and restoration activities defined in this Regulation.",
